B4TOD4,B5TOB4,R45TOB4,OMEGA5,GAMMAU,ALPHA4,RE,PT_LOSS
-1.0,0.0,-1.0,0.0,1.0,-0.19999999999999996,1.0,0.0752619
-1.0,0.0,-1.0,0.0,1.0,0.19999999999999996,-1.0,0.0971056
-1.0,0.0,-1.0,0.0,1.0,0.19999999999999996,1.0,0.0836074
-1.0,0.0,-1.0,0.0,1.0,0.6000000000000001,-1.0,0.107231
-1.0,0.0,-1.0,0.0,1.0,0.6000000000000001,1.0,0.0925065
-1.0,0.0,-1.0,0.0,1.0,1.0,-1.0,0.115617
-1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0996356
-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.114608
-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0893092
-1.0,0.0,-1.0,0.0,0.0,-0.6,-1.0,0.0700631
-1.0,0.0,-1.0,0.0,0.0,-0.6,1.0,0.0557907
-1.0,0.0,-1.0,0.0,0.0,-0.19999999999999996,-1.0,0.0595726
-1.0,0.0,-1.0,0.0,0.0,-0.19999999999999996,1.0,0.0484987
-1.0,0.0,-1.0,0.0,0.0,0.19999999999999996,-1.0,0.0584778
-1.0,0.0,-1.0,0.0,0.0,0.19999999999999996,1.0,0.0481876
-1.0,0.0,-1.0,0.0,0.0,0.6000000000000001,-1.0,0.0610303
-1.0,0.0,-1.0,0.0,0.0,0.6000000000000001,1.0,0.0504864
-1.0,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0647085
-1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0535545
-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.10935
-1.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,0.0850617
-1.0,0.0,-1.0,1.0,-1.0,-0.6,-1.0,0.0615615
-1.0,0.0,-1.0,1.0,-1.0,-0.6,1.0,0.0479498
-1.0,0.0,-1.0,1.0,-1.0,-0.19999999999999996,-1.0,0.0468679
-1.0,0.0,-1.0,1.0,-1.0,-0.19999999999999996,1.0,0.0368024
-1.0,0.0,-1.0,1.0,-1.0,0.19999999999999996,-1.0,0.0410846
-1.0,0.0,-1.0,1.0,-1.0,0.19999999999999996,1.0,0.032298
-1.0,0.0,-1.0,1.0,-1.0,0.6000000000000001,-1.0,0.0389111
-1.0,0.0,-1.0,1.0,-1.0,0.6000000000000001,1.0,0.0304245
-1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,0.038347
-1.0,0.0,-1.0,1.0,-1.0,1.0,1.0,0.0298346
-1.0,0.0,-1.0,1.0,1.0,-1.0,-1.0,0.124194
-1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0.0993643
-1.0,0.0,-1.0,1.0,1.0,-0.6,-1.0,0.0896068
-1.0,0.0,-1.0,1.0,1.0,-0.6,1.0,0.0737355
-1.0,0.0,-1.0,1.0,1.0,-0.19999999999999996,-1.0,0.0891919
-1.0,0.0,-1.0,1.0,1.0,-0.19999999999999996,1.0,0.0756791
-1.0,0.0,-1.0,1.0,1.0,0.19999999999999996,-1.0,0.154331
-1.0,0.0,-1.0,1.0,1.0,0.19999999999999996,1.0,0.113721
-1.0,0.0,-1.0,1.0,1.0,0.6000000000000001,-1.0,0.0209749
-1.0,0.0,-1.0,1.0,1.0,0.6000000000000001,1.0,0.0917465
-1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0460826
-1.0,0.0,-1.0,1.0,1.0,1.0,1.0,0.155108
-1.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,0.114548
-1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0899008
-1.0,0.0,-1.0,1.0,0.0,-0.6,-1.0,0.0707048
-1.0,0.0,-1.0,1.0,0.0,-0.6,1.0,0.0561949
-1.0,0.0,-1.0,1.0,0.0,-0.19999999999999996,-1.0,0.0602579
-1.0,0.0,-1.0,1.0,0.0,-0.19999999999999996,1.0,0.0489084
-1.0,0.0,-1.0,1.0,0.0,0.19999999999999996,-1.0,0.0592727
-1.0,0.0,-1.0,1.0,0.0,0.19999999999999996,1.0,0.0486834
-1.0,0.0,-1.0,1.0,0.0,0.6000000000000001,-1.0,0.0620009
-1.0,0.0,-1.0,1.0,0.0,0.6000000000000001,1.0,0.0511507
-1.0,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0658622
-1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0543904
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,-1.0,-1.0,0.265389
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,-1.0,1.0,0.207818
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,-0.6,-1.0,0.149927
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,-0.6,1.0,0.1161
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,-0.19999999999999996,-1.0,0.105024
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,-0.19999999999999996,1.0,0.0818116
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,0.19999999999999996,-1.0,0.0837241
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,0.19999999999999996,1.0,0.0654014
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,0.6000000000000001,-1.0,0.0721977
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,0.6000000000000001,1.0,0.0566721
-1.0,0.0,-0.21951219512195108,-1.0,-1.0,1.0,-1.0,0.0656807
