B4TOD4,B5TOB4,R45TOB4,OMEGA5,GAMMAU,ALPHA4,RE,PT_LOSS
0.01,1.0,2.5,0,0.0,40,50000,0.108227
0.01,1.0,2.5,0,0.0,50,50000,0.0950018
0.01,1.0,2.5,0,0.0,60,50000,0.087243
0.01,1.0,2.5,5,-0.5,10,50000,0.305852
0.01,1.0,2.5,5,-0.5,20,50000,0.176135
0.01,1.0,2.5,5,-0.5,30,50000,0.127277
0.01,1.0,2.5,5,-0.5,40,50000,0.103197
0.01,1.0,2.5,5,-0.5,50,50000,0.0899951
0.01,1.0,2.5,5,-0.5,60,50000,0.08241
0.01,1.0,2.5,5,0.5,10,50000,0.31071
0.01,1.0,2.5,5,0.5,20,50000,0.192024
0.01,1.0,2.5,5,0.5,30,50000,0.154592
0.01,1.0,2.5,5,0.5,40,50000,0.14221
0.01,1.0,2.5,5,0.5,50,50000,0.139574
0.01,1.0,2.5,5,0.5,60,50000,0.140418
0.01,1.0,2.5,5,0.0,10,50000,0.30821
0.01,1.0,2.5,5,0.0,20,50000,0.180532
0.01,1.0,2.5,5,0.0,30,50000,0.132551
0.01,1.0,2.5,5,0.0,40,50000,0.108852
0.01,1.0,2.5,5,0.0,50,50000,0.0957133
0.01,1.0,2.5,5,0.0,60,50000,0.0880235
0.01,1.0,5.0,-5,-0.5,10,50000,0.466523
0.01,1.0,5.0,-5,-0.5,20,50000,0.302317
0.01,1.0,5.0,-5,-0.5,30,50000,0.22873
0.01,1.0,5.0,-5,-0.5,40,50000,0.19071
0.01,1.0,5.0,-5,-0.5,50,50000,0.169614
0.01,1.0,5.0,-5,-0.5,60,50000,0.157692
0.01,1.0,5.0,-5,0.5,10,50000,0.468381
0.01,1.0,5.0,-5,0.5,20,50000,0.310348
0.01,1.0,5.0,-5,0.5,30,50000,0.245855
0.01,1.0,5.0,-5,0.5,40,50000,0.218076
0.01,1.0,5.0,-5,0.5,50,50000,0.207006
0.01,1.0,5.0,-5,0.5,60,50000,0.203357
0.01,1.0,5.0,-5,0.0,10,50000,0.468564
0.01,1.0,5.0,-5,0.0,20,50000,0.305157
0.01,1.0,5.0,-5,0.0,30,50000,0.230197
0.01,1.0,5.0,-5,0.0,40,50000,0.18955
0.01,1.0,5.0,-5,0.0,50,50000,0.165377
0.01,1.0,5.0,-5,0.0,60,50000,0.150495
0.01,1.0,5.0,0,-0.5,10,50000,0.471198
0.01,1.0,5.0,0,-0.5,20,50000,0.301931
0.01,1.0,5.0,0,-0.5,30,50000,0.228091
0.01,1.0,5.0,0,-0.5,40,50000,0.189877
0.01,1.0,5.0,0,-0.5,50,50000,0.168623
0.01,1.0,5.0,0,-0.5,60,50000,0.156501
0.01,1.0,5.0,0,0.5,10,50000,0.47299
0.01,1.0,5.0,0,0.5,20,50000,0.309788
0.01,1.0,5.0,0,0.5,30,50000,0.245052
0.01,1.0,5.0,0,0.5,40,50000,0.217092
0.01,1.0,5.0,0,0.5,50,50000,0.205703
0.01,1.0,5.0,0,0.5,60,50000,0.2018
0.01,1.0,5.0,0,0.0,10,50000,0.47321
0.01,1.0,5.0,0,0.0,20,50000,0.304714
0.01,1.0,5.0,0,0.0,30,50000,0.229457
0.01,1.0,5.0,0,0.0,40,50000,0.188601
0.01,1.0,5.0,0,0.0,50,50000,0.164208
0.01,1.0,5.0,0,0.0,60,50000,0.149089
0.01,1.0,5.0,5,-0.5,10,50000,0.466558
0.01,1.0,5.0,5,-0.5,20,50000,0.302511
0.01,1.0,5.0,5,-0.5,30,50000,0.229071
0.01,1.0,5.0,5,-0.5,40,50000,0.191164
