B4TOD4,B5TOB4,R45TOB4,OMEGA5,GAMMAU,ALPHA4,RE,PT_LOSS
0.01,1.25,2.5,-5,0.5,60,100000,0.129278
0.01,1.25,2.5,-5,0.5,60,500000,0.117201
0.01,1.25,2.5,-5,0.0,10,100000,0.267874
0.01,1.25,2.5,-5,0.0,10,500000,0.210021
0.01,1.25,2.5,-5,0.0,20,100000,0.15254
0.01,1.25,2.5,-5,0.0,20,500000,0.118198
0.01,1.25,2.5,-5,0.0,30,100000,0.10771
0.01,1.25,2.5,-5,0.0,30,500000,0.0838848
0.01,1.25,2.5,-5,0.0,40,100000,0.0858898
0.01,1.25,2.5,-5,0.0,40,500000,0.0673579
0.01,1.25,2.5,-5,0.0,50,100000,0.0734913
0.01,1.25,2.5,-5,0.0,50,500000,0.0581228
0.01,1.25,2.5,-5,0.0,60,100000,0.0660956
0.01,1.25,2.5,-5,0.0,60,500000,0.0526782
0.01,1.25,2.5,0,-0.5,10,100000,0.267621
0.01,1.25,2.5,0,-0.5,10,500000,0.211111
0.01,1.25,2.5,0,-0.5,20,100000,0.148686
0.01,1.25,2.5,0,-0.5,20,500000,0.115357
0.01,1.25,2.5,0,-0.5,30,100000,0.104856
0.01,1.25,2.5,0,-0.5,30,500000,0.081468
0.01,1.25,2.5,0,-0.5,40,100000,0.0835267
0.01,1.25,2.5,0,-0.5,40,500000,0.0651759
0.01,1.25,2.5,0,-0.5,50,100000,0.0719263
0.01,1.25,2.5,0,-0.5,50,500000,0.0563843
0.01,1.25,2.5,0,-0.5,60,100000,0.0653474
0.01,1.25,2.5,0,-0.5,60,500000,0.0514388
0.01,1.25,2.5,0,0.5,10,100000,0.273288
0.01,1.25,2.5,0,0.5,10,500000,0.217625
0.01,1.25,2.5,0,0.5,20,100000,0.165389
0.01,1.25,2.5,0,0.5,20,500000,0.132461
0.01,1.25,2.5,0,0.5,30,100000,0.133981
0.01,1.25,2.5,0,0.5,30,500000,0.111241
0.01,1.25,2.5,0,0.5,40,100000,0.125441
0.01,1.25,2.5,0,0.5,40,500000,0.108158
0.01,1.25,2.5,0,0.5,50,100000,0.125487
0.01,1.25,2.5,0,0.5,50,500000,0.111365
0.01,1.25,2.5,0,0.5,60,100000,0.128251
0.01,1.25,2.5,0,0.5,60,500000,0.115991
0.01,1.25,2.5,0,0.0,10,100000,0.269937
0.01,1.25,2.5,0,0.0,10,500000,0.213197
0.01,1.25,2.5,0,0.0,20,100000,0.151597
0.01,1.25,2.5,0,0.0,20,500000,0.117663
0.01,1.25,2.5,0,0.0,30,100000,0.107499
0.01,1.25,2.5,0,0.0,30,500000,0.0836543
0.01,1.25,2.5,0,0.0,40,100000,0.0855308
0.01,1.25,2.5,0,0.0,40,500000,0.067013
0.01,1.25,2.5,0,0.0,50,100000,0.0731044
0.01,1.25,2.5,0,0.0,50,500000,0.0577168
0.01,1.25,2.5,0,0.0,60,100000,0.0656809
0.01,1.25,2.5,0,0.0,60,500000,0.0522251
0.01,1.25,2.5,5,-0.5,10,100000,0.265459
0.01,1.25,2.5,5,-0.5,10,500000,0.208074
0.01,1.25,2.5,5,-0.5,20,100000,0.150218
0.01,1.25,2.5,5,-0.5,20,500000,0.116365
0.01,1.25,2.5,5,-0.5,30,100000,0.105484
0.01,1.25,2.5,5,-0.5,30,500000,0.082244
0.01,1.25,2.5,5,-0.5,40,100000,0.0842882
0.01,1.25,2.5,5,-0.5,40,500000,0.0659157
0.01,1.25,2.5,5,-0.5,50,100000,0.0728351
0.01,1.25,2.5,5,-0.5,50,500000,0.0572554
0.01,1.25,2.5,5,-0.5,60,100000,0.0663597
0.01,1.25,2.5,5,-0.5,60,500000,0.0524009
0.01,1.25,2.5,5,0.5,10,100000,0.271499
0.01,1.25,2.5,5,0.5,10,500000,0.214508
